potential_fn,dimension,repeat,method,ESS,runtime_sec,ESS_per_sec,JS_distance,quality,budget,ablation,alphas
correlated_gaussian,20,4,flowMC-single,1918.8669006347657,17.25156044960022,111.22859907314836,0.0864710070762731,1286.310901583896,equal_per_member,"{""no_cov"": true}",
correlated_gaussian,20,4,flowMC-ensemble(M=5)-equal_per_member,9904.892041015624,89.60658097267151,110.5375512992338,0.0618778906626257,1786.3820197413172,equal_per_member,"{""no_cov"": true}","[0.13703348150396621, 0.3125693020332, 0.2411562069854712, 0.18794846848207694, 0.12129254099528566]"
banana,50,0,flowMC-single,1938.6510034179687,22.15461754798889,87.50550530690393,0.1290098136953284,678.2856497534234,equal_per_member,"{""no_cov"": true}",
banana,50,0,flowMC-ensemble(M=5)-equal_per_member,9852.60611328125,109.44789791107178,90.02097163425336,0.0912312161168401,986.7343160148516,equal_per_member,"{""no_cov"": true}","[0.2, 0.2, 0.2, 0.2, 0.2]"
banana,50,1,flowMC-single,1940.4140478515624,21.10321021080017,91.94876175087808,0.1242856596186628,739.8179486917328,equal_per_member,"{""no_cov"": true}",
banana,50,1,flowMC-ensemble(M=5)-equal_per_member,9821.70333984375,107.70688819885254,91.18918487098568,0.0923968518108493,986.9295661465184,equal_per_member,"{""no_cov"": true}","[0.19922994177378056, 0.19922994177378056, 0.19922994177378056, 0.19922994177378056, 0.2030802329048777]"
banana,50,2,flowMC-single,1953.2076147460937,20.969066619873047,93.1470937716883,0.1227631099544665,758.7547578929621,equal_per_member,"{""no_cov"": true}",
banana,50,2,flowMC-ensemble(M=5)-equal_per_member,9874.1251953125,107.43758893013,91.90568490636876,0.0943357723237004,974.240022024803,equal_per_member,"{""no_cov"": true}","[0.2, 0.2, 0.2, 0.2, 0.2]"
banana,50,3,flowMC-single,1912.5784423828125,21.01355600357056,91.01641064738558,0.1274241762810485,714.2789798902725,equal_per_member,"{""no_cov"": true}",
banana,50,3,flowMC-ensemble(M=5)-equal_per_member,9752.43875,108.34168362617493,90.01557317172657,0.1017331157179286,884.8207639812114,equal_per_member,"{""no_cov"": true}","[0.15628054204977498, 0.15628054204977498, 0.15628054204977498, 0.15628054204977498, 0.3748778318009002]"
banana,50,4,flowMC-single,1934.0560546875,21.084060192108154,91.73072155293052,0.1296348260634755,707.6086290887195,equal_per_member,"{""no_cov"": true}",
banana,50,4,flowMC-ensemble(M=5)-equal_per_member,9854.03568359375,107.7898290157318,91.41897499582788,0.0920513977087685,993.1296783244782,equal_per_member,"{""no_cov"": true}","[0.19999377043484579, 0.19999377043484579, 0.19999377043484579, 0.20002491826061675, 0.19999377043484579]"
bimodal_gaussian,50,0,flowMC-single,1925.762841796875,21.62309527397156,89.06046139078802,0.0849475312360145,1048.4173005963685,equal_per_member,"{""no_cov"": true}",
bimodal_gaussian,50,0,flowMC-ensemble(M=5)-equal_per_member,9853.35798828125,111.1782534122467,88.6266665095484,0.0617242279189507,1435.8489283320455,equal_per_member,"{""no_cov"": true}","[0.28815169961382947, 0.2756000694471301, 0.12318890656293009, 0.17623274712952924, 0.13682657724658107]"
bimodal_gaussian,50,1,flowMC-single,1943.1310229492187,21.63658809661865,89.80764500724999,0.0869512188801411,1032.8509038044233,equal_per_member,"{""no_cov"": true}",
bimodal_gaussian,50,1,flowMC-ensemble(M=5)-equal_per_member,9883.10689453125,111.53819108009338,88.60738011641578,0.0622923344502349,1422.4443649194718,equal_per_member,"{""no_cov"": true}","[0.19130744336909308, 0.29775447771739133, 0.2564055134711234, 0.12758669034895537, 0.1269458750934368]"
bimodal_gaussian,50,2,flowMC-single,1939.4049047851563,21.58958077430725,89.83059583505907,0.0853663229986027,1052.2954799930817,equal_per_member,"{""no_cov"": true}",
bimodal_gaussian,50,2,flowMC-ensemble(M=5)-equal_per_member,9853.5483203125,111.215185880661,88.59894664821951,0.0618341579369305,1432.847953368889,equal_per_member,"{""no_cov"": true}","[0.30770520044041577, 0.2558742203011618, 0.1759944831667274, 0.13214647432456847, 0.12827962176712657]"
bimodal_gaussian,50,3,flowMC-single,1948.0010400390624,21.217063188552856,91.81294426695484,0.0883968231603699,1038.6452927203884,equal_per_member,"{""no_cov"": true}",
bimodal_gaussian,50,3,flowMC-ensemble(M=5)-equal_per_member,9867.81673828125,109.5535125732422,90.07302921194884,0.0615553218711141,1463.2858130535935,equal_per_member,"{""no_cov"": true}","[0.29471341794986994, 0.22239350246696404, 0.21646358006315067, 0.10501053764861569, 0.16141896187139979]"
bimodal_gaussian,50,4,flowMC-single,1945.8692578125,21.153716325759888,91.98711128800204,0.0850081691127225,1082.0973119186372,equal_per_member,"{""no_cov"": true}",
bimodal_gaussian,50,4,flowMC-ensemble(M=5)-equal_per_member,9889.357421875,112.10347843170166,88.21632977160498,0.0615633017689014,1432.9369484235044,equal_per_member,"{""no_cov"": true}","[0.229377230444351, 0.32371045397047027, 0.14159360388326397, 0.18469971792985843, 0.12061899377205638]"
funnel,50,0,flowMC-single,1937.2567407226563,21.728429794311523,89.15769611800609,0.08640306679724,1031.8811521728762,equal_per_member,"{""no_cov"": true}",
funnel,50,0,flowMC-ensemble(M=5)-equal_per_member,9909.308671875,117.3577778339386,84.43674424286291,0.0762642657178563,1107.159997517593,equal_per_member,"{""no_cov"": true}","[0.308776531290612, 0.23970379394359162, 0.15230758190048943, 0.11258310186795716, 0.18662899099734978]"
funnel,50,1,flowMC-single,1951.4789721679688,23.02547550201416,84.75303678298685,0.0865291645639701,979.473651572468,equal_per_member,"{""no_cov"": true}",
funnel,50,1,flowMC-ensemble(M=5)-equal_per_member,9893.5024609375,132.87046360969543,74.45975721135046,0.0749314052807265,993.7056022423568,equal_per_member,"{""no_cov"": true}","[0.3200482649421742, 0.18798621614300623, 0.18008590190311255, 0.10677533469766655, 0.2051042823140405]"
funnel,50,2,flowMC-single,1925.685368652344,21.549467086791992,89.36115964708132,0.0864715624021914,1033.4167345265482,equal_per_member,"{""no_cov"": true}",
funnel,50,2,flowMC-ensemble(M=5)-equal_per_member,9875.45755859375,112.7189404964447,87.61134122712264,0.0761519316462975,1150.4808785947878,equal_per_member,"{""no_cov"": true}","[0.3504375196700213, 0.19244902863016805, 0.1866365814105697, 0.14226087575524252, 0.12821599453399857]"
funnel,50,3,flowMC-single,1956.3328125,21.283132553100582,91.91940179008076,0.0886868835583812,1036.448661876495,equal_per_member,"{""no_cov"": true}",
funnel,50,3,flowMC-ensemble(M=5)-equal_per_member,9866.0509375,111.08606910705566,88.81447526954895,0.0760542228473639,1167.778355289936,equal_per_member,"{""no_cov"": true}","[0.33936881630247245, 0.19423537461396434, 0.20182740715910527, 0.12406062924892643, 0.14050777267553166]"
funnel,50,4,flowMC-single,1922.310803222656,21.646358728408813,88.80527331831583,0.087078103698273,1019.83471787612,equal_per_member,"{""no_cov"": true}",
funnel,50,4,flowMC-ensemble(M=5)-equal_per_member,9884.7261328125,111.26714563369752,88.8377793509146,0.0769459609791315,1154.5476620274867,equal_per_member,"{""no_cov"": true}","[0.3481871074791525, 0.17936162994313157, 0.14388803456986993, 0.1269522016881069, 0.20161102631973915]"
correlated_gaussian,50,0,flowMC-single,1925.9047387695311,22.09192728996277,87.17685485252096,0.0842737572713866,1034.4484175754203,equal_per_member,"{""no_cov"": true}",
correlated_gaussian,50,0,flowMC-ensemble(M=5)-equal_per_member,9864.61845703125,113.8522641658783,86.64402530158634,0.062827318379867,1379.082022532276,equal_per_member,"{""no_cov"": true}","[0.28945581555290156, 0.21554076658973645, 0.16817059358409886, 0.22404445709450652, 0.10278836717875656]"
correlated_gaussian,50,1,flowMC-single,1941.8942626953128,21.809149980545044,89.04034611287412,0.0857635820719312,1038.2069400762043,equal_per_member,"{""no_cov"": true}",
correlated_gaussian,50,1,flowMC-ensemble(M=5)-equal_per_member,9910.42970703125,113.60532569885254,87.23560841946822,0.0623500129982218,1399.1273493713002,equal_per_member,"{""no_cov"": true}","[0.31379583703643593, 0.1861764970072958, 0.18099692282363355, 0.21341258944982724, 0.10561815368280754]"
correlated_gaussian,50,2,flowMC-single,1938.491188964844,21.44858956336975,90.3784924056466,0.0854407897546051,1057.7909294287074,equal_per_member,"{""no_cov"": true}",
correlated_gaussian,50,2,flowMC-ensemble(M=5)-equal_per_member,9820.11623046875,110.70941615104675,88.7017253985934,0.0622666642013817,1424.5459675134648,equal_per_member,"{""no_cov"": true}","[0.328242939562264, 0.16408872828920143, 0.23485769782405042, 0.12240996310614516, 0.1504006712183389]"
correlated_gaussian,50,3,flowMC-single,1930.660346679688,22.118415355682373,87.287462308356,0.0869397359519633,1003.99962517237,equal_per_member,"{""no_cov"": true}",
correlated_gaussian,50,3,flowMC-ensemble(M=5)-equal_per_member,9838.16640625,113.70932245254517,86.52031508107709,0.0616927999165569,1402.4378079468063,equal_per_member,"{""no_cov"": true}","[0.29394097380303597, 0.22705386058889493, 0.2173450742702869, 0.15471142948772218, 0.10694866185005998]"
correlated_gaussian,50,4,flowMC-single,1958.4785961914065,22.460060358047485,87.19827840933114,0.0858508699741178,1015.694755750519,equal_per_member,"{""no_cov"": true}",
correlated_gaussian,50,4,flowMC-ensemble(M=5)-equal_per_member,9813.99419921875,117.17593336105348,83.75435055404212,0.0625274055841403,1339.4822601641072,equal_per_member,"{""no_cov"": true}","[0.22088013979430302, 0.23488108385967485, 0.16863350963823986, 0.2743237304933208, 0.10128153621446155]"
rosenbrock,20,0,flowMC-single,1966.439324951172,11.277137756347656,174.3739739141083,0.1166740852749054,1494.5390272677207,equal_per_member,"{""no_cov"": true}",
rosenbrock,20,0,flowMC-ensemble(M=5)-equal_per_member,9848.762939453123,58.79556632041931,167.50859896101915,0.0942417398756337,1777.435340031626,equal_per_member,"{""no_cov"": true}","[0.1852674105845092, 0.2754895113958273, 0.2655157459155784, 0.10538788945514556, 0.1683394426489394]"
rosenbrock,20,1,flowMC-single,1949.5103942871092,11.24152374267578,173.42047563234289,0.1162068043484026,1492.3435559970003,equal_per_member,"{""no_cov"": true}",
rosenbrock,20,1,flowMC-ensemble(M=5)-equal_per_member,9893.410986328125,61.62350869178772,160.5460512774498,0.0923255754122667,1738.9120030994036,equal_per_member,"{""no_cov"": true}","[0.2972844467105867, 0.15263666243584198, 0.25951178777925393, 0.17669154088511477, 0.11387556218920251]"
rosenbrock,20,2,flowMC-single,1906.9678527832032,11.345006227493286,168.0887444699582,0.1154038614728618,1456.526171002395,equal_per_member,"{""no_cov"": true}",
rosenbrock,20,2,flowMC-ensemble(M=5)-equal_per_member,9962.8009765625,58.354777097702026,170.72811296806114,0.0933228346871581,1829.4355667654672,equal_per_member,"{""no_cov"": true}","[0.24457631085386364, 0.3201894657348961, 0.17053026611542013, 0.1373675582123396, 0.1273363990834806]"
rosenbrock,20,3,flowMC-single,1967.4673400878903,11.258661270141602,174.75144627591638,0.1163546300620468,1501.886484300015,equal_per_member,"{""no_cov"": true}",
rosenbrock,20,3,flowMC-ensemble(M=5)-equal_per_member,9923.293701171877,58.87438058853149,168.55028625311593,0.093689868966049,1799.0236096305616,equal_per_member,"{""no_cov"": true}","[0.27827704536131975, 0.21037664202726292, 0.234889306034081, 0.17596522026596523, 0.10049178631137111]"
rosenbrock,20,4,flowMC-single,1954.9397583007808,11.461694240570068,170.56289561285217,0.1137574935593415,1499.355253672832,equal_per_member,"{""no_cov"": true}",
rosenbrock,20,4,flowMC-ensemble(M=5)-equal_per_member,9864.01240234375,61.80087971687317,159.60957914407535,0.0938504845689015,1700.6793292249429,equal_per_member,"{""no_cov"": true}","[0.31694694299307336, 0.20441376407670014, 0.21574257391088827, 0.11245228536687829, 0.15044443365245982]"
rosenbrock,50,0,flowMC-single,1926.7532470703125,12.186216831207275,158.10922074980272,0.0975794157386896,1620.31325513577,equal_per_member,"{""no_cov"": true}",
rosenbrock,50,0,flowMC-ensemble(M=5)-equal_per_member,9833.986875,61.9013741016388,158.86540513386848,0.0716103092509503,2218.471150252157,equal_per_member,"{""no_cov"": true}","[0.22162023422424273, 0.2757765433597566, 0.22046104031387934, 0.18326679534119997, 0.09887538676092124]"
rosenbrock,50,1,flowMC-single,1940.3187060546877,12.124815702438354,160.02871743976124,0.0982898475747539,1628.1306908941142,equal_per_member,"{""no_cov"": true}",
rosenbrock,50,1,flowMC-ensemble(M=5)-equal_per_member,9860.45443359375,62.351059436798096,158.14413616481946,0.074284912737768,2128.88634227897,equal_per_member,"{""no_cov"": true}","[0.21171489640902194, 0.32633327098085424, 0.13158877837114796, 0.20434783412235152, 0.12601522011662428]"
