potential_fn,dimension,repeat,method,ESS,runtime_sec,ESS_per_sec,JS_distance,quality,budget,ablation,alphas
gaussian_ring,20,2,flowMC-ensemble(M=5)-equal_total,1956.2056701660156,100.49429941177368,19.465837182967924,0.12639234153532153,154.01120785097578,equal_total,{},"[0.3122977927947162, 0.1923104471746725, 0.23491524276169776, 0.1449601785575539, 0.11551633871135973]"
gaussian_ring,20,3,flowMC-single,1948.8405639648438,18.357300996780396,106.161606453293,0.097174924298597,1092.4794356112068,equal_total,{},
gaussian_ring,20,3,flowMC-ensemble(M=5)-equal_total,1957.866748046875,88.886789560318,22.026521125709905,0.12585646797740596,175.01302459611497,equal_total,{},"[0.20700198417930915, 0.24424940739815532, 0.23411262132711333, 0.21944824505455987, 0.09518774204086236]"
gaussian_ring,20,4,flowMC-single,1966.254815673828,18.26888132095337,107.62863807203375,0.09453698190932087,1138.4818501533114,equal_total,{},
gaussian_ring,20,4,flowMC-ensemble(M=5)-equal_total,1946.3164001464843,88.87120270729065,21.90041701761302,0.13084148201906404,167.38129742692809,equal_total,{},"[0.35614797548465565, 0.1592514305317976, 0.13686468021773712, 0.2034257099866966, 0.14431020377911316]"
banana,50,0,flowMC-single,1938.6521704101563,21.197487831115723,91.45669457889322,0.1290217475940939,708.8471229409989,equal_total,{},
banana,50,0,flowMC-ensemble(M=5)-equal_total,1937.3706640625,122.7003219127655,15.78945053982731,0.14651216836435765,107.76886804760747,equal_total,{},"[0.2, 0.2, 0.2, 0.2, 0.2]"
banana,50,1,flowMC-single,1940.455849609375,21.22908091545105,91.40555153271205,0.12443626470841075,734.5571787043032,equal_total,{},
banana,50,1,flowMC-ensemble(M=5)-equal_total,1952.8392236328125,103.96381902694702,18.783835010203347,0.14896974575937333,126.09160950401534,equal_total,{},"[0.15709173164401657, 0.15709173164401657, 0.15709173164401657, 0.15709173164401657, 0.3716330734239338]"
banana,50,2,flowMC-single,1953.1917529296875,21.023420095443726,92.90551889570958,0.12278727162228367,756.6380266311651,equal_total,{},
banana,50,2,flowMC-ensemble(M=5)-equal_total,1935.6369653320312,103.8826425075531,18.632919981712007,0.15059660258246146,123.72735946356603,equal_total,{},"[0.2, 0.2, 0.2, 0.2, 0.2]"
banana,50,3,flowMC-single,1912.5538256835937,20.8280508518219,91.82586691813728,0.12736742660654163,720.952517960515,equal_total,{},
banana,50,3,flowMC-ensemble(M=5)-equal_total,1927.624150390625,103.2964198589325,18.661093511499224,0.19912644173575497,93.714794222371,equal_total,{},"[0.18816120220399724, 0.18816120220399724, 0.18816120220399724, 0.18816120220399724, 0.24735519118401111]"
banana,50,4,flowMC-single,1934.0173901367189,20.820451974868774,92.89026926366273,0.12951932899449015,717.1923293982967,equal_total,{},
banana,50,4,flowMC-ensemble(M=5)-equal_total,1931.360078125,103.52710819244385,18.65559766756785,0.14884098104977958,125.33912055664644,equal_total,{},"[0.1562775038031761, 0.1562775038031761, 0.1562775038031761, 0.37488998478729574, 0.1562775038031761]"
bimodal_gaussian,50,0,flowMC-single,1925.8141552734376,21.052411317825317,91.47712944610905,0.08498015578393599,1076.4528330436551,equal_total,{},
bimodal_gaussian,50,0,flowMC-ensemble(M=5)-equal_total,1913.3155249023437,104.65719985961914,18.28173816487303,0.12357220209076647,147.94377582949193,equal_total,{},"[0.2434010121839024, 0.20000125578461272, 0.10799937755360825, 0.2933822798693818, 0.15521607460849476]"
bimodal_gaussian,50,1,flowMC-single,1942.8561572265626,20.97302007675171,92.63597470066749,0.08691441003630374,1065.829874033246,equal_total,{},
bimodal_gaussian,50,1,flowMC-ensemble(M=5)-equal_total,1945.0264697265625,117.3688817024231,16.571909363999737,0.12128180749863109,136.6396964704437,equal_total,{},"[0.21324387167553097, 0.2426071679717403, 0.22526440697704853, 0.22407525465292066, 0.0948092987227596]"
bimodal_gaussian,50,2,flowMC-single,1938.1746459960937,21.132777214050293,91.71414747643689,0.08541831402573424,1073.7058969439022,equal_total,{},
bimodal_gaussian,50,2,flowMC-ensemble(M=5)-equal_total,1936.6415405273438,103.96271800994873,18.628231135146127,0.12127328600104904,153.605396121492,equal_total,{},"[0.3274363293571163, 0.23476680241168085, 0.14195439202418203, 0.12488031500033787, 0.170962161206683]"
bimodal_gaussian,50,3,flowMC-single,1948.0012109375,20.79426336288452,93.67974123163548,0.08838773157494939,1059.8726719465435,equal_total,{},
bimodal_gaussian,50,3,flowMC-ensemble(M=5)-equal_total,1929.1096044921876,101.52063870429993,19.002142117241032,0.11976052965301431,158.6678196255185,equal_total,{},"[0.174972172388513, 0.24801110079086097, 0.3000551758924478, 0.16821737743263135, 0.10874417349554681]"
bimodal_gaussian,50,4,flowMC-single,1945.868623046875,20.51077628135681,94.87054981997754,0.08499538127843947,1116.184766666175,equal_total,{},
bimodal_gaussian,50,4,flowMC-ensemble(M=5)-equal_total,1951.5238037109375,102.79577088356018,18.984475595999825,0.12095829481295875,156.95058884019537,equal_total,{},"[0.21859206567875047, 0.30017279134293995, 0.11221218187303064, 0.22524067734985678, 0.1437822837554222]"
funnel,50,0,flowMC-single,1937.2565502929688,20.32624316215515,95.30814596865058,0.08639766728888931,1103.1333247686787,equal_total,{},
