potential_fn,dimension,repeat,method,ESS,runtime_sec,ESS_per_sec,JS_distance,quality,budget,ablation,alphas
correlated_gaussian,50,3,flowMC-ensemble(M=5)-equal_per_member,9850.74966796875,104.25182557106018,94.48994887148788,0.0701070395553172,1347.795449227771,equal_per_member,{},"[0.290422793507549, 0.22612847152410043, 0.21989077195010703, 0.1581682170765951, 0.10538974594164852]"
correlated_gaussian,50,4,flowMC-single,1959.019899902344,20.766507625579838,94.33554910741256,0.0858596650789694,1098.717879002293,equal_per_member,{},
correlated_gaussian,50,4,flowMC-ensemble(M=5)-equal_per_member,9823.8001953125,104.05503153800964,94.40966044706856,0.072216595519846,1307.3125334622516,equal_per_member,{},"[0.220197637169043, 0.23406080530812312, 0.171683666487423, 0.2734651418568476, 0.10059274917856316]"
rosenbrock,20,0,flowMC-single,1966.439324951172,11.74761128425598,167.39056795202035,0.1166740852749054,1434.685067876192,equal_per_member,{},
rosenbrock,20,0,flowMC-ensemble(M=5)-equal_per_member,9759.207373046876,60.65564012527466,160.8952993141408,0.1046583947422858,1537.3377330154397,equal_per_member,{},"[0.1852674105845092, 0.2754895113958273, 0.2655157459155784, 0.10538788945514556, 0.1683394426489394]"
rosenbrock,20,1,flowMC-single,1949.5103942871092,11.74528980255127,165.98231521402255,0.1162068043484026,1428.3355965661588,equal_per_member,{},
rosenbrock,20,1,flowMC-ensemble(M=5)-equal_per_member,9866.29296875,60.65656638145447,162.65828346931593,0.1010135012618647,1610.262800886833,equal_per_member,{},"[0.2972844467105867, 0.15263666243584198, 0.25951178777925393, 0.17669154088511477, 0.11387556218920251]"
rosenbrock,20,2,flowMC-single,1906.9678527832032,11.51923966407776,165.54633017403037,0.1154038614728618,1434.495588459663,equal_per_member,{},
rosenbrock,20,2,flowMC-ensemble(M=5)-equal_per_member,9891.73671875,60.191396951675415,164.33804861999744,0.1053431295855517,1560.0262614804371,equal_per_member,{},"[0.24457631085386364, 0.3201894657348961, 0.17053026611542013, 0.1373675582123396, 0.1273363990834806]"
rosenbrock,20,3,flowMC-single,1967.4673400878903,11.657723903656006,168.76942328946978,0.1163546300620468,1450.4744950800186,equal_per_member,{},
rosenbrock,20,3,flowMC-ensemble(M=5)-equal_per_member,9813.421435546876,67.42400765419006,145.54788089546352,0.1001994515169305,1452.5816128930658,equal_per_member,{},"[0.27827704536131975, 0.21037664202726292, 0.234889306034081, 0.17596522026596523, 0.10049178631137111]"
rosenbrock,20,4,flowMC-single,1954.9397583007808,11.760647058486938,166.22722785393182,0.1137574935593415,1461.242003958354,equal_per_member,{},
rosenbrock,20,4,flowMC-ensemble(M=5)-equal_per_member,9748.045361328124,61.77710580825806,157.79381752819268,0.107429132761241,1468.8177542946949,equal_per_member,{},"[0.31694694299307336, 0.20441376407670014, 0.21574257391088827, 0.11245228536687829, 0.15044443365245982]"
rosenbrock,50,0,flowMC-single,1926.7532470703125,12.926124811172484,149.05884595860894,0.0975794157386896,1527.5644441013812,equal_per_member,{},
rosenbrock,50,0,flowMC-ensemble(M=5)-equal_per_member,9850.0811328125,64.95645236968994,151.6413038808252,0.084000622186816,1805.240246239811,equal_per_member,{},"[0.22162023422424273, 0.2757765433597566, 0.22046104031387934, 0.18326679534119997, 0.09887538676092124]"
rosenbrock,50,1,flowMC-single,1940.3187060546877,13.028550386428831,148.92821138994995,0.0982898475747539,1515.1942450280358,equal_per_member,{},
rosenbrock,50,1,flowMC-ensemble(M=5)-equal_per_member,9837.60728515625,64.84067940711975,151.71968238315594,0.0846964310485391,1791.335012643049,equal_per_member,{},"[0.21171489640902194, 0.32633327098085424, 0.13158877837114796, 0.20434783412235152, 0.12601522011662428]"
rosenbrock,50,2,flowMC-single,1931.100563964844,12.734061241149902,151.64844328881702,0.0985745238877704,1538.414159235226,equal_per_member,{},
rosenbrock,50,2,flowMC-ensemble(M=5)-equal_per_member,9811.92078125,64.78801679611206,151.44653697501073,0.082350665522657,1839.044481472265,equal_per_member,{},"[0.2512072044839689, 0.3082891588896357, 0.12402723304890531, 0.1814641628388489, 0.13501224073864126]"
rosenbrock,50,3,flowMC-single,1950.96998046875,12.437503576278688,156.86186287332768,0.0962922206092308,1629.019061777566,equal_per_member,{},
rosenbrock,50,3,flowMC-ensemble(M=5)-equal_per_member,9801.25541015625,64.36728858947754,152.27075157176205,0.0852520789008282,1786.1236175706056,equal_per_member,{},"[0.22193890173706426, 0.2126606248888385, 0.2632657233689835, 0.20590839499800895, 0.09622635500710493]"
rosenbrock,50,4,flowMC-single,1946.9606713867188,12.721278667449951,153.04756088461644,0.0980607827536849,1560.7417826660692,equal_per_member,{},
rosenbrock,50,4,flowMC-ensemble(M=5)-equal_per_member,9896.2459765625,71.04970860481262,139.28622890780116,0.0819948815159742,1698.7185825820768,equal_per_member,{},"[0.2558069855300981, 0.28803899273789363, 0.20172887287616223, 0.13936829202325682, 0.11505685683258915]"
gaussian_ring,20,0,flowMC-single,1919.6034118652344,12.07248830795288,159.00644199428837,0.0973086402128512,1634.0423794483245,equal_per_member,{},
gaussian_ring,20,0,flowMC-ensemble(M=5)-equal_per_member,9897.68046875,61.843639850616455,160.04362764963196,0.0663701907154592,2411.378149202061,equal_per_member,{},"[0.11622460899858712, 0.14644894859267363, 0.22643870284416476, 0.32034665735869894, 0.19054108220587546]"
gaussian_ring,20,1,flowMC-single,1950.863220214844,11.819965124130247,165.04813675229812,0.096789234177386,1705.2323861744142,equal_per_member,{},
gaussian_ring,20,1,flowMC-ensemble(M=5)-equal_per_member,9844.628369140624,61.6053466796875,159.80152535017862,0.0676736844836382,2361.353997044664,equal_per_member,{},"[0.13286409368975277, 0.3478655491622806, 0.16723432247575748, 0.21172495120019283, 0.14031108347201618]"
gaussian_ring,20,2,flowMC-single,1928.7363220214845,11.87246060371399,162.45464073539478,0.095205713345313,1706.353904898213,equal_per_member,{},
gaussian_ring,20,2,flowMC-ensemble(M=5)-equal_per_member,9858.860791015624,61.71639561653137,159.74459772849772,0.0671773761103036,2377.952325291792,equal_per_member,{},"[0.316328334237421, 0.18403695273716164, 0.2009187328549807, 0.19342849164313886, 0.10528748852729772]"
gaussian_ring,20,3,flowMC-single,1948.839422607422,11.793242931365969,165.250511157044,0.0971819244855784,1700.424353929797,equal_per_member,{},
gaussian_ring,20,3,flowMC-ensemble(M=5)-equal_per_member,9863.382666015625,64.52587032318115,152.85935108839854,0.0675671674603093,2262.331792703784,equal_per_member,{},"[0.20503693836354345, 0.29972183322345375, 0.19932834725886842, 0.19466096333243232, 0.1012519178217021]"
gaussian_ring,20,4,flowMC-single,1966.2557067871091,12.604007244110107,156.0024259511551,0.0930946182452766,1675.740541092667,equal_per_member,{},
gaussian_ring,20,4,flowMC-ensemble(M=5)-equal_per_member,9925.746533203124,65.78076481819153,150.89132150768458,0.0684976149383046,2202.86971515127,equal_per_member,{},"[0.15111865294173937, 0.23809203451881503, 0.10677551422848909, 0.22423493118838453, 0.27977886712257194]"
